Date,CLOSE
1/1/91,1.45
1/1/92,2.47
1/1/93,4.89
1/1/94,4.70
1/1/95,3.82
1/1/96,4.42
1/1/97,4.77
1/1/98,7.56
1/1/99,10.84
1/1/00,12.90
1/1/01,15.78
1/1/02,14.07
1/1/03,13.96
1/1/04,12.92
1/1/05,12.86
1/1/06,14.37
1/1/07,12.91
1/1/08,11.02
1/1/09,6.95
1/1/10,10.92
1/1/11,9.11
1/1/12,7.91
1/1/13,12.50
1/1/14,25.69
1/1/15,36.89
1/1/16,37.71
1/1/17,51.89
1/1/18,51.77
1/1/19,49.61
1/1/20,37.82
1/1/21,49.76
1/1/22,37.91
1/1/23,29.71
1/1/24,28.22
