Date,CLOSE
1/1/06,31.66
1/1/07,39.38
1/1/08,16.14
1/1/09,6.77
1/1/10,21.33
1/1/11,21.62
1/1/12,21.21
1/1/13,31.58
1/1/14,47.47
1/1/15,59.95
1/1/16,53.06
1/1/17,69.18
1/1/18,77.22
1/1/19,86.79
1/1/20,42.79
1/1/21,49.45
1/1/22,41.26
1/1/23,46.25
1/1/24,46.49
