Date,CLOSE
3/1/90,4.874120651729523
6/1/90,5.020617159586104
9/1/90,4.158839422558981
12/1/90,3.6666967049241066
12/1/90,3.6666967049241066
3/1/91,4.8991593532874935
3/1/91,4.8991593532874935
6/1/91,5.074696026742458
6/1/91,5.074696026742458
9/1/91,5.049029745161533
9/1/91,5.049029745161533
12/1/91,4.446667142212391
12/1/91,4.446667142212391
3/1/92,4.8003033229282925
3/1/92,4.8003033229282925
6/1/92,4.266797247387114
6/1/92,4.266797247387114
9/1/92,4.043326310813427
9/1/92,4.043326310813427
12/1/92,3.660027924925089
12/1/92,3.660027924925089
3/1/93,3.8001043911903136
3/1/93,3.8001043911903136
6/1/93,3.6782286961873374
6/1/93,3.6782286961873374
9/1/93,2.944553941488266
9/1/93,2.944553941488266
12/1/93,3.3774990253150463
12/1/93,3.3774990253150463
3/1/94,3.717482165684776
3/1/94,3.717482165684776
6/1/94,3.455175911
6/1/94,3.455175911
9/1/94,3.6896937750279903
9/1/94,3.6896937750279903
12/1/94,3.546640259878976
12/1/94,3.546640259878976
3/1/95,3.3619702543531145
3/1/95,3.3619702543531145
6/1/95,3.722834893635341
6/1/95,3.722834893635341
9/1/95,4.163544273
9/1/95,4.163544273
12/1/95,3.659047751199631
12/1/95,3.659047751199631
3/1/96,4.714877128601074
3/1/96,4.714877128601074
6/1/96,6.224797362372989
6/1/96,6.224797362372989
9/1/96,5.119817942380905
9/1/96,5.119817942380905
12/1/96,5.066248647868633
12/1/96,5.066248647868633
3/1/97,5.284542404237341
3/1/97,5.284542404237341
6/1/97,5.570326998829842
6/1/97,5.570326998829842
9/1/97,6.401967979967594
9/1/97,6.401967979967594
12/1/97,7.877537980675697
12/1/97,7.877537980675697
3/1/98,11.42688449484403
3/1/98,11.42688449484403
6/1/98,11.742809613545736
6/1/98,11.742809613545736
9/1/98,10.16169709712267
9/1/98,10.16169709712267
12/1/98,8.120795354247093
12/1/98,8.120795354247093
3/1/99,11.24099717374708
3/1/99,11.24099717374708
6/1/99,9.797588287837922
6/1/99,9.797588287837922
9/1/99,9.679573625326157
9/1/99,9.679573625326157
12/1/99,8.525638312101364
12/1/99,8.525638312101364
3/1/00,6.780033399188329
3/1/00,6.780033399188329
6/1/00,6.642980515010773
6/1/00,6.642980515010773
9/1/00,5.966304733639672
9/1/00,5.966304733639672
12/1/00,5.791894526708694
12/1/00,5.791894526708694
3/1/01,6.654144102527249
3/1/01,6.654144102527249
6/1/01,6.1852407985263405
6/1/01,6.1852407985263405
9/1/01,6.592233528525142
9/1/01,6.592233528525142
12/1/01,5.836276404559612
12/1/01,5.836276404559612
3/1/02,6.978005639712015
3/1/02,6.978005639712015
